permit,job_filing,filing_reason,issued,approved,expires,work_type,job_description,estimated_cost,house,street,borough,zip,contractor_license_type,contractor_business,contractor_address,owner_business,owner_city,owner_state,status
M01460984-I1-SH,M01460984-I1,Initial Permit,2026-09-16,2026-09-16,2026-11-05,Sidewalk Shed,"INSTALLATION OF TEMPORARY HEAVY DUTY SIDEWALK SHED AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY. SIDEWALK SHED SHALL COMPLY WITH CHAPTER #33 OF 2022 THE NYC BUILDING CODE. LIVE LOAD 300PSF.",5000,811,RIVERSIDE DRIVE,Manhattan,10032,GC,A+ CHOICE CONSTRUCTION IN,14850 86TH AVENUE FLOOR 1,A+ CHOICE CONSTRUCTION INC.,,,Permit Issued
M08006082-I1-EW-SP,M08006082-I1,Initial Permit,2026-09-16,2022-11-17,2027-04-16,Sprinklers,"Sprinkler work as shown on plans for three specialty Hotel suites on 15th, 25th and 31st construction floors (Marketing floors 16th, 26th and 32nd floor)",49972,160,CENTRAL PARK SOUTH,Manhattan,10019,F,ARCHER CONSULTANTS GROUP,41 BOX STREET,STRATEGIC HOTELS AND RESORTS,,,Permit Issued
Q00492688-S1-SE,Q00492688-S1,Initial Permit,2026-09-16,2025-01-15,2027-01-16,Support of Excavation,"THIS APPLICATION INCLUDES ONLY SUPPORT OF EXCAVATION FOR PROPOSED NEW BUILDING. SOE WORK INVOLVES SOLDIER BEAMS WITH TIMBER LAGGING ALONG EXPOSURE 1,2,4 AND PARTIALLY ON EXPOSURE 3",0,105-31,76 STREET,Queens,11417,GC,AK PREMIER CONTR CORP,3801 23RD AVENUE SUITE 408,AL FURQAN JAME MASJID INC,,,Permit Issued
Q00827383-I1-SE,Q00827383-I1,Initial Permit,2026-09-16,2023-05-02,2027-01-21,Support of Excavation,"SOE/EXCAVATION DESIGN TO FACILITATE THE CONSTRUCTION OF FOUNDATION. THE SOE SYSTEM .UTILIZE SOLDIER PILE, TANGENT PILE, WALER, PRAKER, WOOD LAGGING TO RESIST LATERAL EARTH PRESSURE RELATED TO NB Q01072868-I1.",1000,43-23,51 STREET,Queens,11377,GC,EFIN MANAGEMENT CORP,"136-33 37TH AVENUE, SUITE 8B",PR,,,Permit Issued
Q00931641-Z2-SF,Q00931641-Z2,Initial Permit,2026-09-16,2026-09-14,2026-10-23,Supported Scaffold,Install supported scaffold,0,138-07,35 AVENUE,Queens,11354,GC,EXCELLENT METROPOLITAN,157-59 ROSE AVE,E B H HOLDING INC,,,Permit Issued
Q00952125-S3-PL,Q00952125-S3,Initial Permit,2026-09-16,2023-11-30,2026-12-30,Plumbing,Roof plumbing work to remove and replace 11 roof drains and remove and relocate 2 vent stacks.,220000,16-10,UTOPIA PARKWAY,Queens,11357,P,FRANCO BELLI PLMG&HTG SON,165 SECOND AVENUE,NYC SCHOOL CONSTRUCTION AUTHORITY,,,Permit Issued
Q00985428-I1-PL,Q00985428-I1,Initial Permit,2026-09-16,2024-07-11,2027-02-10,Sprinklers,Installation of sprinkler system in conjunction with application Q00959096.,77600,6-01,ELVIRA AVENUE,Queens,11691,P,ALL-BORO REHAB CONST CORP,69-09 164TH STREET,PR,,,Permit Issued
Q01008698-S4-PL,Q01008698-S4,Initial Permit,2026-09-16,2026-04-23,2026-11-02,Plumbing,PLUMBING WORK FOR TENANT BUILD OUT AT 4TH FLOOR IN CONJUNCTION WITH S3.,26500,167-14,HILLSIDE AVENUE,Queens,11432,P,ALL PRO PLBG & HTG INC,63-03 FOREST AVENUE,PR,,,Permit Issued
Q01016674-I1-GC,Q01016674-I1,Initial Permit,2026-09-16,2024-12-09,2026-12-22,General Construction,PROPOSED HORIZONTAL AND VERTICAL ADDITION TO AN EXISTING 1 1/2 STORY ONE FAMILY DWELLING AND TO RENOVATE INTERIOR.,899700,85-24,ETON STREET,Queens,11432,GC,HARRY'S DESIGN INC,381 MARGUERITE AVENUE,PR,,,Permit Issued
Q01175260-S1-PL,Q01175260-S1,Initial Permit,2026-09-16,2026-08-04,2026-11-11,Plumbing,FILING FOR NEW PLUMBING WORK FOR PROPOSED 2 FAMILY RESIDENCE,70000,165-19,CHAPIN COURT,Queens,11432,P,ROCK E SMALL PLBG&HTG INC,152-32 ROCKAWAY BLVD,ASKON ARCHETECTS PC,,,Permit Issued
Q01216604-S1-PL,Q01216604-S1,Initial Permit,2026-09-16,2026-09-15,2026-10-13,Plumbing,Installation of new gas fired equipment and plumbing fixtures.,56000,147-08,228 STREET,Queens,11413,P,PLUMB-IT MECHANICAL INC,749 PROSPECT PLACE,SKY HOME GROUP,,,Permit Issued
Q01254595-S8-MS,Q01254595-S8,Initial Permit,2026-09-16,2026-09-15,2027-06-30,Mechanical Systems,Application filed for sub slab depressurization system in conjunction with NB Construction.,0,35-53,41 STREET,Queens,11101,GC,THE VOREA CONSTRUCTION CO,184 N. 8TH STREET,DOMAIN 41ST STREET SITE A LLC,,,Permit Issued
Q01282854-I1-GC,Q01282854-I1,Initial Permit,2026-09-16,2025-11-30,2027-03-05,General Construction,"FILING HEREWITH PLANS & APPLICATION TO RESOLVE ECB VIOLATIONS #39154756P #39154755N. LEGALIZE NEW EXTENSION IN THE REAR OF THE HOUSE ON 001, 002 FL WITH ATTIC ABOVE. ALSO GREEN AREA AS REQUIRED BY THE ZONING CODE HAS BEEN ADDED IN THE FRONT",206045,91-15,112 STREET,Queens,11418,GC,L J & A CONSTRUCTION CORP,129-08 107TH AVE,KATARIA LLC,,,Permit Issued
Q01295014-I1-FO-EA,Q01295014-I1,Initial Permit,2026-09-16,2026-08-11,2027-02-24,Structural,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-48,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295014-I1-MS,Q01295014-I1,Initial Permit,2026-09-16,2026-08-11,2027-02-24,Foundation,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-48,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295014-I1-ST,Q01295014-I1,Initial Permit,2026-09-16,2026-08-11,2027-02-24,Mechanical Systems,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-48,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295016-I1-FO-EA,Q01295016-I1,Initial Permit,2026-09-16,2026-09-03,2027-02-24,Foundation,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-50,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295016-I1-GC,Q01295016-I1,Initial Permit,2026-09-16,2026-09-03,2027-02-24,Mechanical Systems,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-50,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295016-I1-MS,Q01295016-I1,Initial Permit,2026-09-16,2026-09-03,2027-02-24,General Construction,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-50,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01295016-I1-ST,Q01295016-I1,Initial Permit,2026-09-16,2026-09-03,2027-02-24,General Construction,PROPOSE A NEW THREE STORY WITH TWO FAMILY DWELLING UNITS. OBTAIN NEW C OF O,0,46-50,162 STREET,Queens,11358,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,4650 PROPERTY LLC,,,Permit Issued
Q01302080-I1-GC-CX,Q01302080-I1,Initial Permit,2026-09-16,2026-04-10,2027-07-25,Structural,"Complete renovation of an existing two-car masonry garage, including structural upgrades, new doors and windows, flooring, and interior finishes. This work addresses DOB violations #39167334H, #39167333X, #39069426X, and #39069425Y",90900,103-13 GAR,32 AVENUE,Queens,11369,GC,GREEN,"55-12 102ND STREET 1,1ST FLOOR",Not Applicable,,,Permit Issued
Q01304562-S3-ST,Q01304562-S3,Initial Permit,2026-09-16,2026-07-09,2027-02-22,Structural,SUBSEQUENT FILING OF STRUCTURAL WORK IN CONJUNCTION WITH ALT1#Q01304562-I1 (GC). WORK INCLUDES STEEL & CONCRETE WORK FOR PARTIAL VERTICAL EXTENSION ON TOP OF ONE-STORY BUILDING.,70000,203-16,NORTHERN BOULEVARD,Queens,11361,GC,SIN DO CONSTRUCTION INC,44-12 189TH ST,203 Northern LLC,,,Permit Issued
Q01338727-S1-PL,Q01338727-S1,Initial Permit,2026-09-16,2026-07-27,2026-11-21,Plumbing,HEREWITH FILED FOR MINOR PLUMBING WORK TO RELOCATE EXT'G BATHROOM AND NEW FIXTURES AS PER PLAN.,25000,81-07,KEW GARDENS ROAD,Queens,11415,P,ALTAIR PLUMBING AND HEAT,151 28TH STREET,FBL DEVELOPMENT,,,Permit Issued
Q01349627-S6-ST,Q01349627-S6,Initial Permit,2026-09-16,2026-08-19,2026-10-31,Structural,A PROPOSED STRUCTURAL FILING IN CONJUNCTION WITH NB JOB #: Q01349627-I1,0,23-05,45 AVENUE,Queens,11101,GC,JRL SKYLINE INC,135-25 NORTHERN BLVD FL 2,SUNLIGHT DEVELOPMENT GROUP,,,Permit Issued
Q01356993-I1-GC,Q01356993-I1,Initial Permit,2026-09-16,2026-03-18,2027-01-01,General Construction,ALT CO TO CHANGE THE USE IN PART OF CELLAR AND FIRST FLOOR TO BUSINESS US FOR AMBULATORY HEALTH CARE FACILITY (USE GROUP IIIB AS PER THE PLANS FILED HEREWITH.,20000,91-19,QUEENS BOULEVARD,Queens,11373,GC,DEMARTINO CONSTR. CO. INC,5788 MERRICK ROAD..SUITE 100,MIDWOOD MANAGEMENT CORP,,,Permit Issued
Q01357127-I1-GC,Q01357127-I1,Initial Permit,2026-09-16,2026-04-17,2027-08-07,General Construction,"FILING TO RESOLVE ECB VIOLATION # 39167344L . EXISTING WOOD DECK TO BE MODIFIED AS PER PROPOSED PLAN SUBMITTED HEREWITH. NO CHANGE IN USE, EGRESS, OR OCCUPANCY.",42040,199-05,112 AVENUE,Queens,11412,GC,G.M. CONSTRUCTION & HOME,188 DAHILL ROAD STE 205,Not Applicable,,,Permit Issued
Q01365912-I1-GC,Q01365912-I1,Initial Permit,2026-09-16,2026-09-08,2027-06-30,General Construction,FILED HEREWITH ALT I FOR CHANGE OF USE AND INTERIOR BUILD OUT OF NEW DAYCARE FACILITY ON THE FIRST FLOOR.,273008,12-01,JACKSON AVENUE,Queens,11101,GC,TURN KEY NYC LLC,195 SULLIVAN PLACE #3E,HD MANAGEMENT LLC,,,Permit Issued
Q01367683-I1-GC,Q01367683-I1,Initial Permit,2026-09-16,2026-05-23,2027-01-29,General Construction,FILING TO REMOVE WOOD FRAMED REAR ENLARGEMENT AT FIRST FLOOR REAR AND RESTORE TO PRIOR CONDITION AND TO RESOLVE ECB VIOLATION #039172300X,26600,199-18,LINDEN BOULEVARD,Queens,11412,GC,JIT CONSTR COMPANY CORP,103-19 103RD AVENUE,CHURCH,,,Permit Issued
Q01369745-I1-BE,Q01369745-I1,Initial Permit,2026-09-16,2026-09-04,2026-12-09,Boiler Equipment,REPLACE OIL BURNER WITH GAS BURNER ON EXISTING BOILER. REMOVE TWO 275 GALLON FUEL OIL TANKS.,30000,31-01,102 STREET,Queens,11369,P,NEPTUNE MECHANICAL INC,29-10 120TH STREET,XINOS CONSTRUCTION CORP,,,Permit Issued
Q01369745-S1-PL,Q01369745-S1,Initial Permit,2026-09-16,2026-09-03,2026-12-09,Plumbing,"INSSTALL NEW GAS SERVICE, METER AND PIPIING AND NEW GAS HOT WATER HEATER.",11000,31-01,102 STREET,Queens,11369,P,NEPTUNE MECHANICAL INC,29-10 120TH STREET,XINOS CONSTRUCTION CORP,,,Permit Issued
Q01376059-I1-GC-CX,Q01376059-I1,Initial Permit,2026-09-16,2026-07-17,2027-04-16,Earth Work,ADDRESS VIOLATION 39178440P,20000,215 GAR,BEACH 126 STREET,Queens,11694,GC,NACCARATO CONTRACTING INC,2020 UTICA AVENUE,Not Applicable,,,Permit Issued
Q01379702-I1-FO-EA,Q01379702-I1,Initial Permit,2026-09-16,2026-09-11,2027-05-11,Foundation,Proposed one family house.,0,184-51,HOVENDEN ROAD,Queens,11432,GC,R.N.K. ROMEO CONST INC,87-38 123 STREET,Self,,,Permit Issued
Q01379702-I1-GC-CX,Q01379702-I1,Initial Permit,2026-09-16,2026-09-11,2027-05-11,Mechanical Systems,Proposed one family house.,0,184-51,HOVENDEN ROAD,Queens,11432,GC,R.N.K. ROMEO CONST INC,87-38 123 STREET,Self,,,Permit Issued
Q01379702-I1-ST,Q01379702-I1,Initial Permit,2026-09-16,2026-09-11,2027-05-11,Mechanical Systems,Proposed one family house.,0,184-51,HOVENDEN ROAD,Queens,11432,GC,R.N.K. ROMEO CONST INC,87-38 123 STREET,Self,,,Permit Issued
Q01379948-I1-GC-CX,Q01379948-I1,Initial Permit,2026-09-16,2026-07-13,2027-03-06,Mechanical Systems,Cellar interior alteration to add two fixtures bathroom.,16400,84-06,WOODHAVEN BOULEVARD,Queens,11421,GC,NY SKILLS CONSTRUCTION IN,87-33 118TH STREET,Not Applicable,,,Permit Issued
Q01381644-I1-FN,Q01381644-I1,Initial Permit,2026-09-16,2026-09-11,2027-02-23,Construction Fence,INSTALLATION OF CONSTRUCTION FENCE FOR PUBLIC PROTECTION DURING CONSTRUCTION WORK.,15000,58-20,UTOPIA PARKWAY,Queens,11365,GC,KG CONSTRUCTION SERVICES,55 OLD NYACK TURNPIKE #112,NYC SCHOOL CONSTRUCTION,,,Permit Issued
Q01382860-S2-SE,Q01382860-S2,Initial Permit,2026-09-16,2026-07-27,2027-04-05,Support of Excavation,HEREWITH FILING SOE PLANS FOR TWO (2) FAMILY DWELLING AS SHOWN ON PLANS. THESOE INVOLVES INSTALLATION OF SOLDIER BEAMS & TIMBER LAGGING AND 1:1 EXCAVATION. THIS DESIGN FOR NEW BUILDING FILED IN CONJUNCTION WITH DOB Job No:#Q01382860-I1,15000,75-23,196 STREET,Queens,11366,GC,SB RENOVATION & MODELING,85-21 114TH STREET,Not Applicable,,,Permit Issued
Q01391484-S2-ST,Q01391484-S2,Initial Permit,2026-09-16,2026-08-19,2027-02-24,Structural,"INSTALLATION OF STRUCTURAL FRAMING AS PER THE PLANS FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS.",0,33-11,BELL BOULEVARD,Queens,11361,GC,STREAM ROCK CONTSRUCTION*,963 FOREST HILL ROAD,3315 BELL LLC,,,Permit Issued
Q01401022-S3-CC,Q01401022-S3,Initial Permit,2026-09-16,2026-05-29,2027-01-07,Curb Cut,INSTALLATION OF CURB CUT -10'-0 WIDE WITH 2 1'-6 SPLAYS DISTANT 220' FROM THE INTERSECTION OF 167TH STREET AND 115TH AVE. FILED INCONJUNCTION WITH Q01402781,1000,114-34,167 STREET,Queens,11434,GC,YAFE MEOD CORP,17 BARSTOW ROAD .SUITE 401,NY DYNAMIC CONSTRUCTION,,,Permit Issued
Q01405581-I1-PMM,Q01405581-I1,Initial Permit,2026-09-16,2026-07-14,2027-06-30,Protection and Mechanical Methods,"KNUCKLEBOOM PLACEMENT. THIS APPLICATION INVOLVES NO CHANGE IN USE, OCCUPANCY OR EGRESS.",15860.4,35-42,41 STREET,Queens,11101,GC,THE VOREA CONSTRUCTION CO,184 N. 8TH STREET,DOMAIN 41ST STREET SITE B LLC,,,Permit Issued
Q01405724-I1-PMM,Q01405724-I1,Initial Permit,2026-09-16,2026-07-10,2027-06-30,Protection and Mechanical Methods,KNUCKLEBOOM PLACEMENT. THIS APPLICATION INVOLVES NO CHANGE IN USE. OCCUPANCY OR EGRESS.,25806,35-53,41 STREET,Queens,11101,GC,THE VOREA CONSTRUCTION CO,184 N. 8TH STREET,DOMAIN 41ST STREET SITE A LLC,,,Permit Issued
Q01407388-S1-PL,Q01407388-S1,Initial Permit,2026-09-16,2026-09-14,2027-05-10,Plumbing,PLUMBING WORK OF 2-FAMILY BUILDING AS PER PLAN FILED HEREWITH.,12000,43-11,220 STREET,Queens,11361,P,CATMAN PLUMBING INC,20-11 COLLEGE POINT BLVD,KINGSVILLE REALTY LLC,,,Permit Issued
Q01413279-I1-FN,Q01413279-I1,Initial Permit,2026-09-16,2026-08-17,2027-04-11,Construction Fence,"Filing for temporary construction fence. No change in use, egress or occupancy. In conjuction with Q01285295, Q01175509",30000,74-30,COMMONWEALTH BOULEVARD,Queens,11426,GC,BAGIANA CONSTRUCTION INC,118-01 ATLANTIC AVENUE,NYC SCHOOL CONSTRUCTION,,,Permit Issued
Q01432944-I1-PL,Q01432944-I1,Initial Permit,2026-09-16,2026-08-19,2026-12-03,Plumbing,"REPLACE THE EXISTING GAS PIPES FOR THE EXISTING APARTMENT BUILDING FROM CELLAR TO 3rd FLOOR DUE TO GAS LEAK AS PER PLANS. NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION.",40000,977,SENECA AVENUE,Queens,11385,P,PINNACLE PLBG & HTG CORP,134-35 33RD AVENUE.3RD FLOOR,Not Applicable,,,Permit Issued
Q01432944-S1-GC,Q01432944-S1,Initial Permit,2026-09-16,2026-08-19,2026-12-15,General Construction,"CUTTING, PATCHING, AND RESTORATION OF EXISTING PLASTER/GYPSUM CEILINGS & PARTITION WALLS FROM CELLAR TO 3rd FLOOR FOR GAS PIPE REPLACEMENT. PROVIDED FIRESTOPPING ASSEMBLIES AT ALL EXISTING FLOOR & WALL PENETRATIONS. NO CHANGE IN USE, EGRESS",5000,977,SENECA AVENUE,Queens,11385,GC,PINNACLE ENGINEERING P.C,134-35 33RD AVE 3RD FLOOR,Not Applicable,,,Permit Issued
Q01435295-I1-GC-CX,Q01435295-I1,Initial Permit,2026-09-16,2026-08-28,2027-03-28,Structural,"Deck replacement. No change in use, occupancy or egress",34000,141-31,HOOVER AVENUE,Queens,11435,GC,BLUROCK SERVICES INC,43-02 209TH STREET,Not Applicable,,,Permit Issued
Q01444817-I1-GC-CX,Q01444817-I1,Initial Permit,2026-09-16,2026-08-21,2027-07-18,Structural,"PROPOSED EXTERIOR FACADE RESTORATION AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",110990,32-01,30 AVENUE,Queens,11102,GC,SAFETECH ENTERPRISES CORP,50 HENDRICKSON AVE,BLDG Management Co.,,,Permit Issued
Q01447501-I1-GC,Q01447501-I1,Initial Permit,2026-09-16,2026-09-04,2026-10-09,General Construction,"INTERIOR REHABILITATION TO FIRE DAMAGE SECTIONS OF BUILDING WITH SELECTIVE ALTERATION AND LEGALIZATION TO BRING CONDITIONS TO CODE COMPLIANCE. NO CHANGE IN USE, EGRESS OR OCCUPANCY.",550000,32-18,42 STREET,Queens,11103,GC,BABA CONSTRUCTION CORP,10 STORM STREET,M RE VENTURES I REO LLC,,,Permit Issued
Q01448763-I1-GC,Q01448763-I1,Initial Permit,2026-09-16,2026-09-11,2027-09-16,General Construction,"FILING TO SHOW WINDOW REPLACEMENT AS PER PLANS. NO CHANGE TO USE, EGRESS, AND/OR OCCUPANCY",85000,60-52,MADISON STREET,Queens,11385,GC,KC EXPEDITING INC,2466 HARDING CT,Benenson Real Estate,,,Permit Issued
Q01449873-I1-GC,Q01449873-I1,Initial Permit,2026-09-16,2026-09-15,2027-01-22,General Construction,FILING TO REPAIR RETAINING WALL OF CRACKS AT THE REAR TO RESOLVE VIOLATION# 39157809N,5000,183-48,CAMDEN AVENUE,Queens,11412,GC,ASSURED BUILDERS INC,104-40 108TH STREET,,,,Permit Issued
Q01451170-I1-PMM,Q01451170-I1,Initial Permit,2026-09-16,2026-09-16,2026-12-07,Protection and Mechanical Methods,"INSTALLATION AND USE OF TEMPORARY KNUCKLEBOOM AS PER PLANS FILED HEREWITH. NO CHANGE IN USE EGRESS, OR OCCUPANCY.",3000,38-11,32 STREET,Queens,11101,GC,KMI INC,73 MARKET STREET STE#376,KMI INC,,,Permit Issued
Q01451210-I1-PMM,Q01451210-I1,Initial Permit,2026-09-16,2026-09-16,2026-12-07,Protection and Mechanical Methods,"INSTALLATION AND USE OF TEMPORARY KNUCKLEBOOM AS PER PLANS FILED HEREWITH. NO CHANGE IN USE EGRESS, OR OCCUPANCY.",3000,38-12,33 STREET,Queens,11101,GC,KMI INC,73 MARKET STREET STE#376,KMI INC,,,Permit Issued
Q01452028-I1-SL,Q01452028-I1,Initial Permit,2026-09-16,2026-09-15,2027-04-27,Solar,"Installation of Solar panels on existing roof structure, No change in use, egress or occupancy.",46816,164-33,76 ROAD,Queens,11366,GC,AMERGY SOLAR INC,1100 CORNWALL RD.SUITE.202,Not Applicable,,,Permit Issued
Q01452030-I1-SL,Q01452030-I1,Initial Permit,2026-09-16,2026-09-15,2027-04-27,Solar,"Installation of Solar panels on existing roof structure, No change in use, egress or occupancy.",46816,164-35,76 ROAD,Queens,11366,GC,AMERGY SOLAR INC,1100 CORNWALL RD.SUITE.202,Not Applicable,,,Permit Issued
Q01454761-I1-SL,Q01454761-I1,Initial Permit,2026-09-16,2026-09-08,2027-05-28,Solar,SCOPE OF WORK IS SOLELY FOR THE INSTALLATION OF THE SOLAR ELECTRONIC GENERATING SYSTEM. ALL OTHER WORK IS NOT TO BE RELIED UPON AS BEING APPROVED AND/OR PERMITTED BY THE NYC DEPARTMENT OF BUILDINGS.,31200,137-33,174 STREET,Queens,11434,GC,SOLAR CONTRACTING LLC,24 HILLEL PLACE,Not Applicable,,,Permit Issued
Q01456094-I1-GC,Q01456094-I1,Initial Permit,2026-09-16,2026-09-14,2027-05-14,General Construction,"The scope of work consists of interior remodeling of an existing family house dwelling, including new floor, ceiling and wall finishes, new millwork, door & equipment replacement",9280,2120,GROVE STREET,Queens,11385,GC,RNV ENTERPRISES LLC,2221 EAST 12ST,MK ARCHITECTURE,,,Permit Issued
Q01457246-S1-SH,Q01457246-S1,Initial Permit,2026-09-16,2026-09-15,2026-12-15,Sidewalk Shed,PROPOSED INSTALLATION OF HEAVY DUTY SIDEWALK SHED AS PER PLANS. LIVE LOAD 300 PER SQUARE FEET. SIDEWALK SHED SHALL COMPLY WITH CHAPTER # 33 OF THE 2022 CODE. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATIONPROPOSED INSTALLATION O,8000,109-08,CORONA AVENUE,Queens,11368,GC,ALL EMPIRE BUILDING CON,101-38 130TH STREET,ALL EMPIRE BUILDING CONTRACTORS INC,,,Permit Issued
Q01457408-I1-GC,Q01457408-I1,Initial Permit,2026-09-16,2026-09-10,2026-11-23,General Construction,"Interior Renovations @ the cellar, 1st floor, 2nd floor, and attic. No change in use, egress or occupancy.",176080,107-22,REMINGTON STREET,Queens,11435,GC,BT'S PLUMBING AND HEATING,106-46 GUY R BREWER BLVD,Not Applicable,,,Permit Issued
Q01457645-I1-SH,Q01457645-I1,Initial Permit,2026-09-16,2026-09-16,2026-12-15,Sidewalk Shed,"INSTALLATION OF HEAVY DUTY SW SHED AS PER PLAN AND IN ACCORDANCE WITH CHAPTER 33 OF NYC BUILDING CODE. NO CHANGE IN USE, EGRESS, OR OCCUPANCY UNDER THIS APPLICATION.",10000,54-06,31 AVENUE,Queens,11377,GC,ARSENAL SCAFFOLD INC,95 JERSEY STREET,EAST GUNHILL ROAD FOOD LLC,,,Permit Issued
Q01457999-I1-SL,Q01457999-I1,Initial Permit,2026-09-16,2026-09-15,2026-12-31,Solar,INSTALLATION OF PV SYSTEM ON EXISTING ROOFTOP. NO CHANGES TO EGRESS OR USE OF OCCUPANCY.,16950,181-08,69 AVENUE,Queens,11365,GC,SOLARBLOCKS ENERGY LLC,3 GRACE AVENUE,Not Applicable,,,Permit Issued
Q01459523-I1-SL,Q01459523-I1,Initial Permit,2026-09-16,2026-09-15,2027-04-06,Solar,INSTALLATION OF PHOTOVOLTAIC SOLAR ARRAY ON EXISTING ROOF SYSTEM AS PER PLANS.,44148,117-40,125 STREET,Queens,11420,GC,NYSS LLC,385 WEST JOHN STREET UNIT 100,Not Applicable,,,Permit Issued
Q01459912-I1-SF,Q01459912-I1,Initial Permit,2026-09-16,2026-09-16,2027-03-01,Supported Scaffold,INSTALLATION OF MEDIUM DUTY PIPE SCAFFOLDING AS PER PLANS. NO CHANGE IN USE OCCUPANCY OR EGRESS UNDER THIS APPLICATION. PIPE SCAFFOLDING SHALL COMPLY WITH CHAPTER 33 OF THE 2022 NYC BUILDING CODE.,13000,37-02,QUEENS BOULEVARD,Queens,11101,GC,TRICE CONSTRUCTION INC,204 ASTORIA BLVD.SUITE 2H,TRICE CONSTRUCTION INC,,,Permit Issued
Q01460801-I1-FN,Q01460801-I1,Initial Permit,2026-09-16,2026-09-16,2027-06-30,Construction Fence,"INSTALLATION OF A TEMPORARY CONSTRUCTION FENCE AS PER PLANS DURING NB CONSTRUCTION. NO CHANGE IN USE, EGRESS OR OCCUPANCY. FENCE SHALL COMPLY WITH CHAPTER 33 OF 2022 NYC BUILDING CODE.",5000,121-09,ROOSEVELT AVENUE,Queens,11368,GC,"PLATFORM SOLUTIONS, INC",1212 AV OF THE AMERICAS 5TH FL,PLATFORM SOLUTIONS INC.,,,Permit Issued
S01294604-S2-PL,S01294604-S2,Initial Permit,2026-09-16,2026-02-19,2026-10-31,Sprinklers,Building 1P: install new plumbing fixtures and replace sprinkler heads to accommodate bathroom renovations on 1st floor in the existing in college building.,328821,2800Y,VICTORY BOULEVARD,Staten Island,10314,P,"PAR PLUMBING CO., INC",101 PARK AVENUE LOWER LOBBY,CUNY,,,Permit Issued
S01321692-S3-MS,S01321692-S3,Initial Permit,2026-09-16,2026-09-16,2027-03-13,Mechanical Systems,"INSTALLATION OF NEW HVAC AND ERV SYSTEMS FOR THE HEATING, COOLING, AND VENTILATION OF EACH DWELLING UNIT IN THE BUILDING",0,444,BEMENT AVENUE,Staten Island,10310,GC,"DELTAMER, INC",11 FERNDALE AVENUE,HOMES R US REALTY OF NY,,,Permit Issued
